#time X Y Z
2015-02-26_00:08:09 302846.00591568626 119444.50505531406 1419825.9755918074
2015-02-28_08:27:35 288984.3984314746 130185.29466272329 1415661.9753412497
2015-03-02_16:47:01 272110.81858616765 140110.77545548233 1411498.988041548
2015-03-05_01:06:27 252679.4038401712 149117.21206450934 1407039.2629923164
2015-03-07_09:25:52 231222.19121935175 157089.68016466795 1402155.9558221095
2015-03-07_09:25:59 231221.47917944024 157089.91719208553 1402155.7931732882
2015-03-08_16:59:23 218527.9251565154 161061.61666160592 1399250.8569553054
2015-03-11_00:13:01 195523.85299754553 167085.0992688971 1394004.8826284872
2015-03-13_07:26:38 171947.31701269612 171843.08393363142 1388830.6677397261
2015-03-15_14:40:16 148190.23998651878 175251.4100911014 1384177.3854006259
2015-03-17_21:53:54 124415.25833276144 177258.69239458186 1380603.3466629284
2015-03-20_05:07:32 100444.2058104401 177865.3116917721 1378636.488103103
2015-03-22_12:21:10 75805.27153372599 177125.64911102754 1378513.1201889967
2015-03-24_19:34:48 50030.508464244536 175117.9642366747 1380031.2672195507
2015-03-27_02:48:26 22937.952748173284 171907.4146231784 1382704.4143261763
2015-03-28_23:51:04 -46.35008246357757 168426.63089245718 1385370.4950172147
2015-03-31_06:54:50 -28935.40579493384 163137.79465563616 1388831.4397230942
2015-04-02_14:11:12 -58364.83568386336 156694.6995050922 1392183.265859672
2015-04-04_21:27:34 -87665.24622583037 149121.60001684533 1395151.0621526025
2015-04-07_04:47:46 -116258.90259575381 140419.75382905087 1397634.5219283996
2015-04-09_12:30:53 -143670.02677956427 130551.99650963649 1399749.032812141
2015-04-11_20:39:08 -169297.5317467699 119534.82071605527 1401815.1931085489
2015-04-14_04:56:20 -192563.95681636556 107482.61026121491 1404340.256293245
2015-04-16_13:42:10 -213457.8782340437 94432.1494928958 1407975.4918231464
2015-04-18_22:39:11 -232139.74687970983 80606.55320032865 1413244.2780416156
2015-04-21_08:04:10 -249263.3193140964 66120.53690395564 1420340.5884348995
2015-04-23_17:49:22 -265297.57827635773 51170.14334918165 1428974.9509179536
2015-04-26_04:01:32 -280499.04841164866 35852.28876963665 1438640.4390735987
2015-04-28_14:47:32 -294829.7139946967 20229.127217928326 1448796.665002953
2015-05-01_01:58:53 -307972.6790758469 4409.666081338903 1458899.1119956085
2015-05-03_13:10:15 -319398.66436132276 -11434.112850129735 1468430.0925198877
2015-05-06_00:21:36 -328555.36942824186 -27249.257299704346 1477095.1309940608
2015-05-08_11:32:58 -334827.44104093884 -42977.552578130955 1484864.3228118243
2015-05-10_22:44:19 -337658.28403608984 -58539.10698538773 1492043.449709275
2015-05-13_09:55:41 -336732.01429556025 -73815.48371974206 1499217.7415025646
2015-05-15_21:07:02 -332155.893476092 -88646.79800825582 1507072.8187128264
2015-05-17_23:51:04 -325754.01844422496 -100869.529495368 1514738.134644128
2015-05-20_12:15:58 -315900.3290235088 -114689.66993329105 1525078.7009055002
2015-05-23_02:43:29 -303964.75057449285 -128023.16157279488 1536798.545352626
2015-05-25_17:10:59 -290804.1365283013 -140322.35682302693 1548915.3265830816
2015-05-28_07:38:30 -276649.00561541255 -151563.72100919872 1560717.440909154
2015-05-30_22:06:01 -261465.58102333514 -161747.03477918936 1571525.246959963
2015-06-02_12:33:31 -244969.52316255748 -170882.14623835665 1580741.9376226522
2015-06-04_09:10:20 -232101.45708118405 -176768.59285701488 1586130.6118353219
2015-06-04_09:10:28 -232100.82579508107 -176768.85735813214 1586130.8410976299
2015-06-06_08:09:40 -217284.131706205 -182386.34748743125 1590710.655992538
2015-06-09_01:56:44 -193922.70208528067 -189204.98880266678 1595559.786708616
2015-06-11_19:43:49 -167296.08643680913 -194698.4746751104 1599365.298936955
2015-06-14_13:30:54 -137809.60004585152 -198723.74307875667 1603059.622154162
2015-06-17_07:17:58 -106462.04362579668 -201165.35349997893 1607225.5692411466
2015-06-20_01:05:03 -74446.56705036497 -201980.5908136673 1611865.6502322212
2015-06-22_18:52:08 -42749.94040486457 -201200.41798831208 1616521.4727687163
2015-06-25_11:23:41 -12584.897669786165 -198960.0486112684 1620460.535623397
2015-06-27_19:03:50 12472.831222290219 -195925.64210916235 1622826.8393640793
2015-06-30_12:55:09 40973.74707762395 -191109.51532147537 1623747.6900232388
2015-07-03_07:05:13 68756.46283878364 -185016.7026731117 1622058.5662693412
2015-07-06_01:15:17 96420.04636956897 -177711.8957862724 1617648.5030172875
2015-07-08_19:25:20 124623.31712077334 -169175.49791751243 1611136.5787983795
2015-07-11_13:35:24 153451.28826931978 -159353.91958026626 1603577.7699564053
2015-07-14_07:19:23 182117.64789593467 -148298.92896761175 1596002.7641854465
2015-07-17_00:43:49 209670.9706056501 -136056.61246071418 1588953.4162815528
2015-07-19_18:08:15 235200.43285633542 -122686.31878545755 1582466.2435741646
2015-07-22_11:23:55 257797.49127900912 -108379.24719320591 1576273.270111062
2015-07-25_03:47:02 276716.4669595599 -93492.75012743591 1569960.7592683106
2015-07-27_20:10:08 292030.4021095963 -78015.95186375477 1562842.772444175
2015-07-30_12:08:43 303806.77721171314 -62210.320438058065 1554313.132686977
2015-08-02_03:05:59 312631.000222094 -46351.38084969999 1544056.582936692
2015-08-04_18:03:15 319575.55015149293 -30235.969672017338 1532091.7229960118
2015-08-07_09:00:31 325282.0741679498 -13875.006061823718 1519181.3732244403
2015-08-09_22:32:34 329740.9768151157 2322.90642293889 1506591.9232848962
2015-08-12_10:11:02 332647.7716807279 18138.938239802897 1495146.5508817877
2015-08-14_21:49:30 333597.3216018695 33947.27041979063 1484876.145650961
2015-08-16_22:46:14 332491.5797088123 46806.83216565085 1477434.0302144152
2015-08-19_10:03:11 328428.1885792002 62099.52928113565 1469544.8575542248
2015-08-21_21:56:50 320923.21160554595 77069.44412693955 1462578.0749532387
2015-08-24_09:50:29 309785.79932289163 91384.91567917526 1456197.8742041225
2015-08-26_19:56:04 295547.75913147855 104499.19639067857 1450026.812007129
2015-08-29_04:40:34 278730.9210511546 116472.90556097617 1443460.6062189757
2015-08-31_13:25:05 259739.56037138947 127570.24166317211 1436032.813962598
2015-08-31_21:31:32 256899.07495731764 129083.58500581206 1434903.3890398694
2015-09-01_21:35:17 248334.26089912432 133468.80893234158 1431474.8819009482
2015-09-04_05:44:14 227794.57442882736 143081.00176851277 1423250.943507609
2015-09-06_13:53:11 206767.73388045392 151801.16533060957 1415243.900018643
2015-09-08_22:02:07 185322.52570733917 159569.31139611307 1408048.2194627158
2015-09-11_06:11:04 163311.33414072206 166297.92119842206 1402094.7558477991
2015-09-13_14:20:01 140480.6938425082 171885.29792482944 1397628.8759744763
2015-09-15_22:28:58 116548.76509906893 176227.77194048883 1394714.574072282
2015-09-18_06:37:55 91266.89255193919 179230.72370621286 1393245.0621814732
2015-09-20_14:30:16 64606.27149934627 180813.8691148986 1392954.0865638903
2015-09-22_21:41:08 36775.34950334283 180954.4622808361 1393409.6231682268
2015-09-25_04:07:33 8031.261270361808 179696.04362029882 1394062.9424066735
2015-09-27_02:38:16 -17195.17312248626 177544.9194866331 1394364.8235511647
2015-09-29_09:54:38 -47287.823210816525 173767.58170445298 1394081.7165035524
2015-10-01_17:31:28 -76823.46817305658 168729.5046562576 1393142.9192917792
2015-10-04_01:11:41 -104912.03741964325 162540.24562359528 1392001.2749708053
2015-10-06_08:51:55 -131136.15111714663 155268.75175723428 1391243.1871366603
2015-10-08_16:32:09 -155396.26840536774 146952.98728823836 1391369.8823110638
2015-10-11_00:38:24 -177943.45715641385 137542.4669847873 1392755.8600173437
2015-10-13_08:49:00 -198813.46296876314 127109.43370970663 1395624.471605222
2015-10-15_16:59:35 -218258.52064379913 115698.10672147523 1400030.2792884146
2015-10-18_01:48:03 -236782.78702103544 103212.85544851972 1405925.5479695043
2015-10-20_10:36:31 -254425.3436763124 89850.61932286473 1412952.3675533724
2015-10-22_19:58:48 -271473.052388708 75575.02514668743 1420677.7646228606
2015-10-25_05:34:36 -287652.66816704 60606.762038619105 1428392.0364987701
2015-10-27_15:10:25 -302337.5857905616 45191.858689850604 1435430.0033978054
2015-10-30_00:46:13 -314690.3482803984 29527.573021259483 1441532.4595927997
2015-11-01_11:09:02 -324072.80225532886 13560.62250429063 1447023.8968778918
2015-11-03_22:07:08 -329932.7808242143 -2542.165006956901 1452417.7767463806
2015-11-06_09:05:13 -332100.76032001874 -18540.68444254133 1458205.409100289
2015-11-08_20:03:18 -330769.91048682324 -34375.131117818266 1464805.627958057
2015-11-11_07:01:23 -326319.13778347615 -49993.6637609083 1472491.4282775726
2015-11-13_17:59:28 -319277.8853211631 -65342.76885354042 1481362.8060925447
2015-11-15_19:29:09 -311818.8396818386 -77969.51812154251 1489639.5151627685
2015-11-18_06:48:48 -301541.98663336533 -92716.05728450701 1500231.876204768
2015-11-20_19:03:45 -290044.400384407 -107134.7326136877 1511119.7379095904
2015-11-23_07:18:42 -277588.0261897883 -120826.16211025983 1521300.5644565343
2015-11-25_19:33:39 -263805.30325225194 -133609.8701590578 1529998.4745560323
2015-11-28_07:48:35 -248012.2860054719 -145337.8066856513 1536861.8899964958
2015-11-29_01:01:30 -243039.49651834473 -148481.88412239152 1538502.7794639585
2015-11-29_18:53:44 -237640.52713474096 -151646.09439060502 1540074.312040204
2015-12-02_09:26:47 -216767.51905767745 -161916.47092288066 1544717.9137118247
