#time X Y Z
2015-08-23_07:35:29 3.352520845352006E8 1.6110112727838662E8 -7.147795661258463E8
2015-08-27_15:33:34 3.314384428319034E8 1.5952041303905985E8 -7.170835551197505E8
2015-08-31_23:31:39 3.2763257550454414E8 1.5794780600115934E8 -7.193619749877722E8
2015-09-05_07:29:44 3.237969744888062E8 1.563564683745633E8 -7.216140120153208E8
2015-09-09_15:27:49 3.199659412491388E8 1.5476697054659486E8 -7.238318033579655E8
2015-09-13_23:25:53 3.1610780224739575E8 1.53169898074252E8 -7.260426779505808E8
2015-09-18_07:23:58 3.122368069029209E8 1.515615553071149E8 -7.28218730218967E8
2015-09-22_15:22:03 3.0837602066886747E8 1.4995730355303818E8 -7.30368569221101E8
2015-09-26_23:20:08 3.044822240781919E8 1.483431688911154E8 -7.324917865178506E8
2015-10-01_07:18:13 3.0057789624058616E8 1.4671870093240687E8 -7.345899988480544E8
2015-10-05_15:16:17 2.966835290130045E8 1.451029228797408E8 -7.366621707990547E8
2015-10-09_23:14:22 2.9275826562405455E8 1.4346824307812262E8 -7.387082890449677E8
2015-10-14_07:12:27 2.888425509722564E8 1.4183750693289152E8 -7.407186542853752E8
2015-10-18_15:10:32 2.8489816144668204E8 1.4019821769426504E8 -7.427211684225233E8
2015-10-22_23:08:37 2.809418713513423E8 1.3854837740135637E8 -7.446891441602985E8
2015-10-27_06:06:41 2.7699869813729155E8 1.3690384599616238E8 -7.466301310304791E8
2015-10-31_14:04:46 2.730621875460035E8 1.3526630422971335E8 -7.48526692879966E8
2015-11-04_22:02:51 2.6907840736028403E8 1.3360280886604899E8 -7.504150600973953E8
2015-11-09_06:00:56 2.6510629354813612E8 1.3194398229453479E8 -7.522773988473486E8
2015-11-13_13:59:01 2.611003648020956E8 1.3027413298087047E8 -7.541131165916251E8
2015-11-17_21:57:05 2.5708664697037065E8 1.2859625241022058E8 -7.559223134859467E8
2015-11-22_05:55:10 2.530866438613402E8 1.2692793646689743E8 -7.577047364935771E8
2015-11-26_13:53:15 2.4905527829754582E8 1.2524087003875539E8 -7.594606455250776E8
2015-11-30_21:51:20 2.4503792493515468E8 1.2355948481815188E8 -7.61190121592893E8
2015-12-05_05:49:25 2.409873042044563E8 1.2186745946042827E8 -7.628925090722084E8
2015-12-09_13:47:29 2.3692957506994334E8 1.201671859480032E8 -7.645683405705421E8
2015-12-13_21:45:34 2.3288761361337578E8 1.1847746900829239E8 -7.662169635878134E8
2015-12-18_05:43:39 2.288132918921592E8 1.1676880444156691E8 -7.678389920517123E8
2015-12-22_13:41:44 2.2475208092535892E8 1.1506560062723736E8 -7.69426473970778E8
2015-12-26_21:39:49 2.2066298128189218E8 1.1335353158378087E8 -7.710024046738887E8
2015-12-31_05:37:53 2.1656682396026328E8 1.1163359619553241E8 -7.725431617742505E8
2016-01-04_13:35:58 2.1248534793754438E8 1.0991961029866825E8 -7.740576176340771E8
2016-01-08_21:34:03 2.0837048498411852E8 1.0819459718061179E8 -7.75544495870757E8
2016-01-13_05:32:08 2.0425014768209863E8 1.0646234956384338E8 -7.770042019939934E8
2016-01-17_13:30:13 2.001459094086456E8 1.0474049602796833E8 -7.784374271657549E8
2016-01-21_21:28:17 1.960127735580188E8 1.0300149398712803E8 -7.798422576550323E8
2016-01-26_05:26:22 1.9189382806916508E8 1.0126835838520831E8 -7.812134457946299E8
2016-01-30_13:24:27 1.8774587080403054E8 9.952556589590368E7 -7.825718570263517E8
2016-02-03_21:22:32 1.8359133435092473E8 9.777543498893714E7 -7.838955338765694E8
2016-02-08_05:20:37 1.7945637259924895E8 9.603336507169557E7 -7.851919501865044E8
2016-02-12_13:18:41 1.7528769556015292E8 9.427944449345283E7 -7.864604734837966E8
2016-02-16_21:16:46 1.711141380822531E8 9.251952829796411E7 -7.877015801585602E8
2016-02-21_05:14:51 1.6695756575917393E8 9.076970318241136E7 -7.889164198834592E8
2016-02-25_13:12:56 1.6277270514879584E8 8.900332260153005E7 -7.901028676817127E8
2016-02-29_21:11:01 1.586078325741585E8 8.724516681701949E7 -7.912623873442111E8
2016-03-05_05:09:05 1.5440978963034752E8 8.54754775476545E7 -7.923934344429991E8
2016-03-09_13:07:10 1.5020760213630724E8 8.369971288006125E7 -7.934969968446996E8
2016-03-13_21:05:15 1.4602463595663232E8 8.193507689044501E7 -7.945743652447464E8
2016-03-18_05:03:20 1.4181212194919163E8 8.015355599167164E7 -7.956226529600408E8
2016-03-22_13:01:25 1.376200488258874E8 7.838061434090966E7 -7.966378540249182E8
2016-03-26_20:59:29 1.3339794926957084E8 7.659697291748497E7 -7.97637385644897E8
2016-03-31_05:57:34 1.2917147333402868E8 7.48075152426708E7 -7.986028084328873E8
2016-04-04_13:55:39 1.2491942588593322E8 7.300954206973372E7 -7.995506580995004E8
2016-04-08_21:53:44 1.2068564474726194E8 7.121564863151819E7 -8.004596831878803E8
2016-04-13_05:51:49 1.1647000314061837E8 6.942898809670791E7 -8.013368440703708E8
2016-04-17_13:49:53 1.1222579257039386E8 6.763263585059859E7 -8.021970144087665E8
2016-04-21_21:47:58 1.0797758966252251E8 6.583055986706936E7 -8.030230740494969E8
2016-04-26_05:46:03 1.0375102432619539E8 6.4040206397569485E7 -8.038233210316916E8
2016-04-30_13:44:08 9.949687269138947E7 6.2234271603046685E7 -8.04593417175408E8
2016-05-04_21:42:13 9.526308073441361E7 6.043681808718767E7 -8.053320210687633E8
2016-05-09_05:40:17 9.100067923895389E7 5.8628850281019114E7 -8.060524224611644E8
2016-05-13_13:38:22 8.673576154577644E7 5.681632612360648E7 -8.067393662723752E8
2016-05-17_21:36:27 8.249496274551816E7 5.5013765846404344E7 -8.074001212250091E8
2016-05-22_05:34:32 7.822242139431894E7 5.319944069989002E7 -8.080308925770395E8
2016-05-26_13:32:37 7.394839204262449E7 5.13810304581173E7 -8.086336177748194E8
2016-05-30_21:30:41 6.969731784899166E7 4.957450963399224E7 -8.092111010909015E8
2016-06-04_05:28:46 6.5418422791127674E7 4.775268784126916E7 -8.097579816675638E8
