#time X Y Z
2019-07-10_22:45:34 -1.322741222750478E9 -5.649515288221012E8 4.3779955443720555E8
2019-07-21_16:58:32 -1.3201913925301208E9 -5.642357938794216E8 4.4593192731172746E8
2019-08-01_11:11:29 -1.3175940856694815E9 -5.635284478723711E8 4.540481744453806E8
2019-08-12_05:24:27 -1.3149772521814153E9 -5.627841599699259E8 4.620972855858957E8
2019-08-22_23:37:25 -1.312283035929451E9 -5.620334722966427E8 4.70178621419734E8
2019-09-02_17:50:22 -1.3095770408549395E9 -5.612511309480134E8 4.781962479820879E8
2019-09-13_12:03:20 -1.3068034212835748E9 -5.6044099968901E8 4.8624362683971053E8
2019-09-24_06:16:17 -1.303981205478038E9 -5.596356484385216E8 4.942842581875438E8
2019-10-05_00:29:15 -1.3011447288822553E9 -5.587974334569782E8 5.0224516086674345E8
2019-10-15_18:42:13 -1.2982343751916049E9 -5.57927123605857E8 5.102506545576406E8
2019-10-26_12:55:10 -1.2953000673170462E9 -5.570738705037173E8 5.1817631633540446E8
2019-11-06_06:08:08 -1.2923003238896756E9 -5.561666437891575E8 5.2614641456046826E8
2019-11-17_00:21:05 -1.2892670373879356E9 -5.552707076895081E8 5.3406754914790744E8
2019-11-27_18:34:03 -1.2862116034957361E9 -5.543380706579951E8 5.419397259891948E8
2019-12-08_12:47:01 -1.2830803627017064E9 -5.53372968688584E8 5.498532923176436E8
2019-12-19_06:59:58 -1.2799059656088004E9 -5.524176059434469E8 5.577455734435595E8
2019-12-30_01:12:56 -1.2767160887214942E9 -5.514270103499724E8 5.655707738188609E8
2020-01-09_19:25:53 -1.2734548518419175E9 -5.504055594977919E8 5.734202598818052E8
2020-01-20_13:38:51 -1.2701686375514522E9 -5.494002970319035E8 5.812056519149208E8
2020-01-31_07:51:49 -1.2668208974067917E9 -5.483429786012685E8 5.890132814224875E8
2020-02-11_02:04:46 -1.2634261023709867E9 -5.472910801129849E8 5.968146639685388E8
2020-02-21_20:17:44 -1.2600219944691334E9 -5.462078835920016E8 6.045337584908206E8
2020-03-03_14:30:41 -1.256541231301153E9 -5.450913866474699E8 6.122880999738185E8
2020-03-14_08:43:39 -1.2530161582741928E9 -5.439842333202012E8 6.200269322344524E8
2020-03-25_02:56:37 -1.2494837773689644E9 -5.428453977896827E8 6.276842718673705E8
2020-04-04_22:09:34 -1.2458635658144855E9 -5.41695532286861E8 6.353729019515328E8
2020-04-15_16:22:32 -1.2422314682997913E9 -5.405133960721673E8 6.430209046915543E8
2020-04-26_10:35:29 -1.2385351278481064E9 -5.39303498213037E8 6.506663151310683E8
2020-05-07_04:48:27 -1.2347990611965468E9 -5.38104555074022E8 6.582883747439398E8
2020-05-17_23:01:25 -1.2310511029953117E9 -5.368719471864159E8 6.658434368734226E8
2020-05-28_17:14:22 -1.2272194310793009E9 -5.3562992374260736E8 6.734137920466043E8
2020-06-08_11:27:20 -1.223387618671371E9 -5.3436077785797405E8 6.80922340780423E8
2020-06-19_05:40:17 -1.219478901647329E9 -5.3305944253384864E8 6.884512586681188E8
2020-06-29_23:53:15 -1.2155322308333843E9 -5.3176715621748114E8 6.959572743348408E8
2020-07-10_18:06:13 -1.2115738789578571E9 -5.3044270790739E8 7.033959927225226E8
2020-07-21_12:19:10 -1.207542275369535E9 -5.2908627175212556E8 7.108471579514103E8
2020-08-01_06:32:08 -1.2034671357740927E9 -5.277377796763719E8 7.182864912512211E8
2020-08-12_00:45:05 -1.199376491982286E9 -5.2635660958362466E8 7.256386483519909E8
2020-08-22_18:58:03 -1.1952188279346251E9 -5.249718535850988E8 7.330277670292143E8
2020-09-02_13:11:01 -1.1910570383314104E9 -5.2355847897379154E8 7.403370954676558E8
2020-09-13_07:23:58 -1.18681467080402E9 -5.2210960061898476E8 7.476682789066437E8
2020-09-24_01:36:56 -1.1825359618114486E9 -5.206728244503094E8 7.549745780195156E8
2020-10-04_19:49:53 -1.178248656707056E9 -5.192040686249526E8 7.622143534334892E8
2020-10-15_14:02:51 -1.1738723771188116E9 -5.17723033418038E8 7.694668334638276E8
2020-10-26_07:15:49 -1.1695091937143254E9 -5.162208235159431E8 7.766445315083783E8
2020-11-06_01:28:46 -1.1650788822853062E9 -5.1469041779330206E8 7.838124887740446E8
2020-11-16_19:41:44 -1.1605979956720133E9 -5.13163022838466E8 7.909853962465073E8
2020-11-27_13:54:41 -1.1561083513862987E9 -5.116050361877113E8 7.980917014631811E8
2020-12-08_08:07:39 -1.15154465332057E9 -5.100145016249829E8 8.052004674135827E8
2020-12-19_02:20:37 -1.146939013729829E9 -5.084330480876775E8 8.122968631113702E8
2020-12-29_20:33:34 -1.1423353872493014E9 -5.068245856202312E8 8.193128538962628E8
2021-01-09_14:46:32 -1.137637239793312E9 -5.0520126009043914E8 8.263430178745408E8
2021-01-20_08:59:29 -1.1329538298421288E9 -5.0355747481207E8 8.33303281352822E8
2021-01-31_03:12:27 -1.128186610886014E9 -5.0187777237707555E8 8.402759068098398E8
2021-02-10_21:25:25 -1.1233836751321983E9 -5.0020755261370456E8 8.472285678891374E8
2021-02-21_15:38:22 -1.1185822653763661E9 -4.985113599245518E8 8.541018367745092E8
2021-03-04_09:51:20 -1.1136991867496576E9 -4.9677913178257453E8 8.609832789644309E8
2021-03-15_04:04:17 -1.1087834126625934E9 -4.950596522018311E8 8.678392648084066E8
2021-03-25_22:17:15 -1.103848913258698E9 -4.933041712142266E8 8.746200222802635E8
2021-04-05_17:30:13 -1.0988564363139958E9 -4.9154920514363337E8 8.814156671473624E8
2021-04-16_11:43:10 -1.0938381879573526E9 -4.897565841004139E8 8.881749018053588E8
2021-04-27_05:56:08 -1.0887655039558115E9 -4.879397103570226E8 8.948977323339691E8
2021-05-08_00:09:05 -1.0836550238107042E9 -4.861325883419531E8 9.016048460420054E8
2021-05-18_18:22:03 -1.0785471173997943E9 -4.8429953655833346E8 9.082364557015733E8
2021-05-29_12:35:01 -1.0733457850714239E9 -4.824511160777323E8 9.148700172784408E8
2021-06-09_06:47:58 -1.068158740567305E9 -4.8058262115287274E8 9.214443826207982E8
2021-06-20_01:00:56 -1.062897466638965E9 -4.7868109574185854E8 9.280072961289043E8
2021-06-30_19:13:53 -1.0575977544272051E9 -4.7678895420304596E8 9.345559200008826E8
2021-07-11_13:26:51 -1.0523051118513293E9 -4.748729246146296E8 9.410257044794573E8
2021-07-22_07:39:49 -1.0469272092615757E9 -4.729190160993487E8 9.474954810017031E8
2021-08-02_01:52:46 -1.0415502658660506E9 -4.709907173247226E8 9.539010271515379E8
2021-08-12_20:05:44 -1.0360991433159282E9 -4.6900443347437406E8 9.603041763531891E8
2021-08-23_14:18:41 -1.0306212147541028E9 -4.6703073284670055E8 9.666796428069944E8
2021-09-03_08:31:39 -1.025139563020586E9 -4.650294609245534E8 9.72990903418896E8
2021-09-14_02:44:37 -1.0195849067950379E9 -4.6299561606139255E8 9.792853192911749E8
2021-09-24_20:57:34 -1.0139948375728308E9 -4.6097164752899575E8 9.855630624426962E8
2021-10-05_15:10:32 -1.0084060236805425E9 -4.589218627683569E8 9.91772161046765E8
2021-10-16_09:23:29 -1.0027344892905533E9 -4.568599878939422E8 9.97960847063057E8
2021-10-27_03:36:27 -9.970749542561792E8 -4.547780180978802E8 1.0041007235892183E9
2021-11-06_20:49:25 -9.913428348779575E8 -4.526634753741252E8 1.0102191149038876E9
2021-11-17_15:02:22 -9.855995071817358E8 -4.505689543119673E8 1.0162937178401722E9
2021-11-28_09:15:20 -9.798393724294238E8 -4.4844103132842314E8 1.0223212150458958E9
2021-12-09_03:28:17 -9.739978669539392E8 -4.462768600789732E8 1.0283371922255296E9
2021-12-19_21:41:15 -9.681318145191635E8 -4.4412653803992385E8 1.0343253143130153E9
2021-12-30_15:54:13 -9.622643443855098E8 -4.4194964000222766E8 1.0402509411019577E9
2022-01-10_10:07:10 -9.563158166665543E8 -4.397606945912481E8 1.046149695125605E9
2022-01-21_04:20:08 -9.503803482532823E8 -4.375526203540663E8 1.0520022078614253E9
2022-01-31_22:33:05 -9.443696933678142E8 -4.353108039998434E8 1.0578320689831859E9
2022-02-11_16:46:03 -9.383345600365549E8 -4.330825180453823E8 1.0636343441630433E9
2022-02-22_10:59:01 -9.322986971198113E8 -4.3082818053680265E8 1.0693748278086442E9
2022-03-05_05:11:58 -9.261922471912382E8 -4.285420194991823E8 1.0750851248278534E9
2022-03-15_23:24:56 -9.20081073171459E8 -4.262772334831367E8 1.0807503169167578E9
2022-03-26_17:37:53 -9.139093469381857E8 -4.239612735155586E8 1.0863838669100194E9
2022-04-06_12:50:51 -9.07706727577495E8 -4.216547198460127E8 1.09199918719962E9
2022-04-17_07:03:49 -9.014878629271486E8 -4.193167398659409E8 1.0975676916428316E9
2022-04-28_01:16:46 -8.952135017439553E8 -4.1695299468951946E8 1.1030885235584083E9
2022-05-08_19:29:44 -8.889459865204812E8 -4.146152689214832E8 1.1085554869538674E9
2022-05-19_13:42:41 -8.826086506349381E8 -4.1222244275118655E8 1.113997504790148E9
2022-05-30_07:55:39 -8.762450825024127E8 -4.0984080169794977E8 1.1194167271448834E9
2022-06-10_02:08:37 -8.698935193764733E8 -4.0744002896138424E8 1.1247632532151923E9
2022-06-20_20:21:34 -8.634615041358247E8 -4.050031308668861E8 1.1300848867867506E9
2022-07-01_14:34:32 -8.570105286389211E8 -4.025803720422431E8 1.1353781237164373E9
2022-07-12_08:47:29 -8.505594542728308E8 -4.0013338684738123E8 1.1406108800239427E9
2022-07-23_03:00:27 -8.44033604073257E8 -3.976750437588976E8 1.145803316095323E9
2022-08-02_21:13:25 -8.37521243844498E8 -3.951991914842356E8 1.150955491942842E9
2022-08-13_15:26:22 -8.309455446693656E8 -3.9269430871673733E8 1.1560645541938608E9
2022-08-24_09:39:20 -8.243381397746611E8 -3.9019760306329453E8 1.1611565350105512E9
2022-09-04_03:52:17 -8.177420834847559E8 -3.876823570407996E8 1.1661788984819062E9
2022-09-14_22:05:15 -8.110707843824255E8 -3.851325912053517E8 1.1711682990811613E9
2022-09-25_16:18:13 -8.044019249984018E8 -3.8260562565738535E8 1.1761129890083337E9
2022-10-06_10:31:10 -7.976785459519992E8 -3.800309521068209E8 1.1810126674191387E9
2022-10-17_04:44:08 -7.909274942124507E8 -3.7746565002913445E8 1.1858927701227362E9
2022-10-27_22:57:05 -7.84186251743537E8 -3.7488138824861795E8 1.1907052786582515E9
2022-11-07_16:10:03 -7.773711580098854E8 -3.722635086236683E8 1.1954806902208598E9
2022-11-18_10:23:01 -7.705668590072714E8 -3.696712486614659E8 1.2002070531731606E9
2022-11-29_04:35:58 -7.637357981161407E8 -3.6704440221168613E8 1.2048952075106943E9
2022-12-09_22:48:56 -7.568447378356235E8 -3.6438971538420624E8 1.2095350698161175E9
2022-12-20_17:01:53 -7.499517312240615E8 -3.617549571553706E8 1.2141362933976338E9
2022-12-31_11:14:51 -7.430061578551757E8 -3.590736950010094E8 1.2186873314918869E9
2023-01-11_05:27:49 -7.360329233150429E8 -3.564015222015452E8 1.223220019457821E9
2023-01-21_23:40:46 -7.29065991665814E8 -3.537094170990674E8 1.2276897335671606E9
2023-02-01_17:53:44 -7.220404472683448E8 -3.509898995155337E8 1.2321081952481778E9
2023-02-12_12:06:41 -7.14988432309825E8 -3.482789924569881E8 1.236506519662487E9
2023-02-23_06:19:39 -7.079508329790508E8 -3.4555227147118926E8 1.2408382054341557E9
2023-03-06_00:32:37 -7.008335462879816E8 -3.4280952337222236E8 1.245123648636642E9
2023-03-16_18:45:34 -6.937417921154643E8 -3.40056676684584E8 1.2493666451210392E9
2023-03-27_13:58:32 -6.865833308220266E8 -3.3727247321435714E8 1.253561601483917E9
2023-04-07_08:11:29 -6.793825671633532E8 -3.34489864513668E8 1.2577472703427618E9
2023-04-18_02:24:27 -6.722104167555109E8 -3.316979098078333E8 1.2618569997112513E9
2023-04-28_20:37:25 -6.649699791605186E8 -3.288942209547244E8 1.2659123986634574E9
2023-05-09_14:50:22 -6.577555461498573E8 -3.26080990940566E8 1.269926260010625E9
2023-05-20_09:03:20 -6.504747049173087E8 -3.232366552902354E8 1.2738886025836911E9
