#time X Y Z
2021-02-24_17:11:58 1.739538942870001E9 7.29577815462866E8 2.2777051212162485E9
2021-03-27_12:22:32 1.7515531796232295E9 7.350124052799939E8 2.26595241495543E9
2021-04-27_08:33:05 1.7634363881192594E9 7.40376956786766E8 2.254132303031806E9
2021-05-28_03:43:39 1.7753408963195724E9 7.457519286207901E8 2.2422016941807537E9
2021-06-27_22:54:13 1.7870946441334085E9 7.510767528818041E8 2.2302082206462603E9
2021-07-28_18:04:46 1.798852815307345E9 7.563893722783796E8 2.218127787282037E9
2021-08-28_13:15:20 1.8104981587325933E9 7.616686692980962E8 2.2060055445405946E9
2021-09-28_08:25:53 1.8221069334574454E9 7.669185458584805E8 2.1937233566881123E9
2021-10-29_03:36:27 1.8336204452629538E9 7.721424168659645E8 2.1814377653904095E9
2021-11-28_21:47:01 1.8450895364077594E9 7.773334431181879E8 2.1689977656609645E9
2021-12-29_16:57:34 1.856498809547197E9 7.825140046213163E8 2.15651755372037E9
2022-01-29_12:08:08 1.8677927337817729E9 7.876308374869397E8 2.143954822877716E9
2022-03-01_07:18:41 1.8790828846554143E9 7.927471599637713E8 2.1313019248808708E9
2022-04-01_03:29:15 1.8902366779609654E9 7.978199114237087E8 2.118573165341834E9
2022-05-01_22:39:49 1.9014046146609552E9 8.028842386294489E8 2.105743607754831E9
2022-06-01_17:50:22 1.9124436787136602E9 8.079085901841056E8 2.0928924140974479E9
2022-07-02_13:00:56 1.9234335446909747E9 8.128975618936018E8 2.079885135230446E9
2022-08-02_08:11:29 1.9343677451098068E9 8.178781976427392E8 2.0668364234693975E9
2022-09-02_03:22:03 1.9451720292610478E9 8.227883773919766E8 2.0537193566166537E9
2022-10-02_22:32:37 1.9559633917919204E9 8.277087403787626E8 2.0405119343057275E9
2022-11-02_16:43:10 1.9666285662977931E9 8.325602056888759E8 2.0272335222130861E9
2022-12-03_11:53:44 1.9772614106266851E9 8.373987340659591E8 2.0138912663042812E9
2023-01-03_07:04:17 1.987769364477921E9 8.421988985479426E8 2.0004657460672708E9
2023-02-03_02:14:51 1.9982767941645122E9 8.469839520771508E8 1.98694826585258E9
2023-03-05_21:25:25 2.0086683627354836E9 8.517349423887554E8 1.9733981468853765E9
2023-04-05_17:35:58 2.018990627901192E9 8.564413887077794E8 1.959706663150796E9
2023-05-06_12:46:32 2.0292814571336153E9 8.611503004507171E8 1.9459449894327488E9
