#time X Y Z
2015-02-24_05:00:12 7.173748843375978E7 2.7552027644698013E7 1.9749973413632843E8
2015-02-26_00:47:26 7.524109383795899E7 2.9192243515375875E7 1.9622703882009467E8
2015-02-27_20:34:40 7.872991716404498E7 3.0829491898090504E7 1.948871775760939E8
2015-03-01_16:21:54 8.218261545756003E7 3.2449846341771025E7 1.9348463243110254E8
2015-03-03_12:09:08 8.561390620762134E7 3.4064492151801415E7 1.92006153108467E8
2015-03-05_07:56:22 8.900954736188558E7 3.566221481240331E7 1.9047192927236822E8
2015-03-07_03:43:36 9.238098812540883E7 3.725297455933244E7 1.8886294354191983E8
2015-03-08_23:30:51 9.571531733679691E7 3.88262899286779E7 1.8720011252251795E8
2015-03-10_19:18:05 9.902282509888543E7 4.039120117525443E7 1.854638204789757E8
2015-03-12_15:05:19 1.0229202762625231E8 4.193775378353141E7 1.8367561616939306E8
2015-03-14_10:52:33 1.0553162642620075E8 4.3474903676242344E7 1.8181539437361488E8
2015-03-16_06:39:47 1.0873176981181674E8 4.499306906013729E7 1.7990519673233086E8
2015-03-18_02:27:01 1.1189967657000127E8 4.650061951037962E7 1.779245934867892E8
2015-03-19_22:14:15 1.1502714417178656E8 4.7988631712358184E7 1.758958825431953E8
2015-03-21_18:01:29 1.181198171071157E8 4.946486894557047E7 1.737984996371922E8
2015-03-23_13:48:43 1.2117107128911117E8 5.092100869474418E7 1.7165495358059323E8
2015-03-25_09:35:57 1.2418510998062415E8 5.236427119480614E7 1.6944456184956434E8
2015-03-27_05:23:11 1.2715683380220385E8 5.3786916363754705E7 1.6718992697012192E8
2015-03-29_01:10:25 1.3008899461639118E8 5.519561194615087E7 1.648703849279525E8
2015-03-30_21:57:39 1.3297806247575635E8 5.658322486286188E7 1.6250853590675747E8
2015-04-01_17:44:53 1.3588986982593992E8 5.7986991666082054E7 1.6002795091797432E8
2015-04-03_13:32:07 1.3869232193441996E8 5.93376820540155E7 1.575616741546779E8
2015-04-05_09:19:21 1.4145074846390262E8 6.0672372409747794E7 1.550346816896108E8
2015-04-07_05:06:35 1.4416475071093538E8 6.198515840957058E7 1.524692218427513E8
2015-04-09_00:53:49 1.4683267931627566E8 6.328099592387395E7 1.4984526645731142E8
2015-04-10_20:41:03 1.494556283802536E8 6.455457437290057E7 1.4718472423673052E8
2015-04-12_16:28:17 1.5203056034380904E8 6.581028637677938E7 1.4446799291924015E8
2015-04-14_12:15:31 1.5455997040760103E8 6.704341588280078E7 1.4171659855974647E8
2015-04-16_08:02:45 1.570396230611201E8 6.82578486558405E7 1.3891127899030048E8
2015-04-18_03:49:59 1.5947329729175988E8 6.94494044992964E7 1.3607317358825502E8
2015-04-19_23:37:13 1.6185545663452128E8 7.062142654863852E7 1.3318361688210104E8
2015-04-21_19:24:28 1.6419129502534178E8 7.177032895048685E7 1.3026305386077017E8
2015-04-23_15:11:42 1.6647401883372408E8 7.289893161684372E7 1.2729357056236511E8
2015-04-25_10:58:56 1.6871261871893317E8 7.400527660295407E7 1.2429078257532744E8
2015-04-27_06:46:10 1.70891188687464E8 7.508824920959592E7 1.2125043384550372E8
2015-04-29_02:33:24 1.7302827469432172E8 7.61500248704983E7 1.1817351983156839E8
2015-04-30_22:20:38 1.7510433021905166E8 7.718791787170793E7 1.150616752201468E8
2015-05-02_18:07:52 1.7713686483857533E8 7.820664011711769E7 1.1191556394661367E8
2015-05-04_13:55:06 1.7911002150667986E8 7.919614119469135E7 1.0873655717792542E8
2015-05-06_09:42:20 1.810377087022593E8 8.0168524094942E7 1.0552561508698522E8
2015-05-08_05:29:34 1.829054985782992E8 8.111141828898586E7 1.02283847147457E8
2015-05-10_01:16:48 1.8472710429798228E8 8.203680010916454E7 9.901239918504857E7
2015-05-11_21:04:02 1.864883989092065E8 8.293242801452409E7 9.571215757354148E7
2015-05-13_16:51:16 1.8820292189255825E8 8.381022949327728E7 9.238465982132114E7
2015-05-15_12:38:30 1.8986338219014466E8 8.466098609014696E7 8.903342005120715E7
2015-05-17_08:25:44 1.9146293952570614E8 8.548756139725466E7 8.565095146273625E7
2015-05-19_04:12:58 1.9301511532440647E8 8.62900064679955E7 8.224966159950763E7
2015-05-21_00:00:12 1.9450562519219297E8 8.70678582436311E7 7.88199795325206E7
2015-05-22_19:47:26 1.9594876945290497E8 8.782153372255757E7 7.537291981476755E7
2015-05-24_15:34:40 1.973296004295352E8 8.855022593893187E7 7.190035130200654E7
2015-05-26_11:21:54 1.9866310442362234E8 8.925473103715207E7 6.841178399045847E7
2015-05-28_07:09:08 1.9993375191245055E8 8.993396200545861E7 6.490058112269217E7
2015-05-30_02:56:22 2.0115715486068884E8 9.058895124631989E7 6.137475713267147E7
2015-05-31_22:43:36 2.0231724152003253E8 9.121844272602257E7 5.7829157186075486E7
2015-06-02_18:30:50 2.034301828148639E8 9.182366958931714E7 5.427026513946589E7
2015-06-04_14:18:05 2.0447950042653123E8 9.240318002717069E7 5.069447504577551E7
2015-06-06_10:05:19 2.0548176933293682E8 9.295843774053393E7 4.710663547866675E7
2015-06-08_05:52:33 2.064201847045558E8 9.348779168792742E7 4.350478278489087E7
2015-06-10_01:39:47 2.0731169621285966E8 9.399293193013759E7 3.98921946489594E7
2015-06-11_21:27:01 2.081392508214944E8 9.447203499819687E7 3.626838528548086E7
2015-06-13_17:14:15 2.0892002115419257E8 9.492695800577022E7 3.2635064331724852E7
2015-06-15_13:01:29 2.096368340579368E8 9.535575286533806E7 2.899336275307951E7
2015-06-17_08:48:43 2.1030699499722347E8 9.576041162078448E7 2.5343312730456386E7
2015-06-19_04:35:57 2.1091332248015562E8 9.613890615818383E7 2.168773052236845E7
2015-06-21_00:23:11 2.1147311812354425E8 9.649330812491044E7 1.8024939601493716E7
2015-06-22_20:10:25 2.1196930822875285E8 9.682155288825026E7 1.4359390348248689E7
2015-06-24_15:57:39 2.1241909309238636E8 9.712575681610733E7 1.0687761817028336E7
2015-06-26_11:44:53 2.1280560037024307E8 9.740383405954155E7 7016130.313352951
2015-06-28_07:32:07 2.13145822959731E8 9.765796601759115E7 3339483.9586597076
2015-06-30_03:19:21 2.1342319667651585E8 9.78860431803464E7 -334370.6824857034
2015-07-01_23:06:35 2.136544032476343E8 9.8090226098184E7 -4012205.0850286786
2015-07-03_18:53:49 2.1382330334536394E8 9.826850266004372E7 -7684568.5826669345
2015-07-05_14:41:03 2.1394636804446352E8 9.842303519245729E7 -1.1355046696749005E7
2015-07-07_10:28:17 2.140073673559312E8 9.855167272891818E7 -1.5026216765958805E7
2015-07-09_06:15:31 2.140229926149789E8 9.865678463611616E7 -1.8689957505496867E7
2015-07-11_02:02:45 2.1397685214310226E8 9.873603626920517E7 -2.2353692388149817E7
2015-07-12_21:49:59 2.1388589007644168E8 9.879201857752478E7 -2.60070656748447E7
2015-07-14_17:37:13 2.137335350045551E8 9.88222105103241E7 -2.9658976079162978E7
2015-07-16_13:24:27 2.13535966448155E8 9.883145629369375E7 -3.329846738891747E7
2015-07-18_09:11:42 2.1327930373328066E8 9.881087098900938E7 -3.693503544539281E7
2015-07-20_04:58:56 2.129771096820371E8 9.877163805956297E7 -4.055720011513598E7
2015-07-22_00:46:10 2.126161901774908E8 9.870276343167797E7 -4.417507841131888E7
2015-07-23_20:33:24 2.12210484153843E8 9.86154711882905E7 -4.777638588492571E7
2015-07-25_16:20:38 2.1174643666801244E8 9.849873217906882E7 -5.137212567366643E7
2015-07-27_12:07:52 2.112380810362064E8 9.83636831116778E7 -5.494929207621408E7
2015-07-29_07:55:06 2.1067832891386193E8 9.820244382816747E7 -5.852131907242293E7
2015-07-31_03:42:20 2.100628691875032E8 9.80174602218953E7 -6.206945810467759E7
2015-08-01_23:29:34 2.0940224318657708E8 9.780922319876586E7 -6.5612990717433825E7
2015-08-03_19:16:48 2.0868711153834692E8 9.75776685887983E7 -6.913043354557458E7
